cell,logFC,score_R,score_NR
A10_P1_M15,-0.335379990228166,0,0.335379990228166
A10_P4_M15,0.806639493018529,0.806639493018529,0
A10_P5_M15,0.226334206463564,0.226334206463564,0
A10_P6_M15,1.17314473922271,1.17314473922271,0
A11_P1_M15,-1.72818784350677,0,1.72818784350677
A11_P2_M15,-1.67237642939119,0,1.67237642939119
A11_P5_M15,-1.44228649501835,0,1.44228649501835
A11_P6_M15,-0.80980162238666,0,0.80980162238666
A12_P1_M15,-0.209161584561218,0,0.209161584561218
A12_P2_M15,0.527554788546019,0.527554788546019,0
A12_P5_M15,-0.633150000425423,0,0.633150000425423
A2_P1_M15,0.4733478061198,0.4733478061198,0
A2_P2_M15,-1.9778904857997,0,1.9778904857997
A2_P3_M15,1.45714823095445,1.45714823095445,0
A2_P6_M15,0.562717421895844,0.562717421895844,0
A3_P2_M15,-2.34807647933235,0,2.34807647933235
A3_P6_M15,0.0362715680520065,0.0362715680520065,0
A4_P1_M15,0.220171143179034,0.220171143179034,0
A4_P3_M15,-1.48683540423065,0,1.48683540423065
A4_P4_M15,-1.00090925460194,0,1.00090925460194
A4_P5_M15,0.621135124000433,0.621135124000433,0
A4_P6_M15,0.995041218016926,0.995041218016926,0
A5_P1_M15,0.978377631671346,0.978377631671346,0
A5_P5_M15,0.589575145219442,0.589575145219442,0
A5_P6_M15,-1.25145559349787,0,1.25145559349787
A6_P1_M15,-1.46674284226372,0,1.46674284226372
A6_P2_M15,-0.38807355515537,0,0.38807355515537
A7_P1_M15,-1.4770530561233,0,1.4770530561233
A7_P2_M15,-0.930011193510544,0,0.930011193510544
A8_P1_M15,1.17314473922271,1.17314473922271,0
A8_P2_M15,-1.2986970155275,0,1.2986970155275
A9_P1_M15,0.392944712280279,0.392944712280279,0
B10_P1_M15,1.17314473922271,1.17314473922271,0
B10_P2_M15,-1.61383948704708,0,1.61383948704708
B10_P4_M15,0.283407885257778,0.283407885257778,0
B10_P5_M15,0.225558127446971,0.225558127446971,0
B11_P1_M15,0.493858669348908,0.493858669348908,0
B11_P2_M15,-1.47050684868811,0,1.47050684868811
B11_P6_M15,-1.71848066721277,0,1.71848066721277
B12_P1_M15,0.906999415282603,0.906999415282603,0
B12_P2_M15,0.15731941033212,0.15731941033212,0
B12_P5_M15,0,0,0
B1_P1_M15,0.431557760506954,0.431557760506954,0
B1_P2_M15,-1.12234725511708,0,1.12234725511708
B1_P4_M15,-1.72179848340083,0,1.72179848340083
B2_P1_M15,0.883589531019355,0.883589531019355,0
B2_P2_M15,-1.72112484473289,0,1.72112484473289
B2_P6_M15,1.08654115084111,1.08654115084111,0
B3_P1_M15,-0.653108824590601,0,0.653108824590601
B3_P2_M15,1.04025435155132,1.04025435155132,0
B3_P3_M15,-1.11739518009412,0,1.11739518009412
B3_P5_M15,2.50855193213756,2.50855193213756,0
B3_P6_M15,0.968614575002757,0.968614575002757,0
B4_P2_M15,-0.119128105020514,0,0.119128105020514
B4_P3_M15,0.369017149257144,0.369017149257144,0
B5_P1_M15,-1.43450723756372,0,1.43450723756372
B5_P5_M15,-2.40201103657089,0,2.40201103657089
B6_P1_M15,-0.58294828361142,0,0.58294828361142
B6_P6_M15,2.16130989616665,2.16130989616665,0
B7_P1_M15,-2.45947928315886,0,2.45947928315886
B7_P6_M15,-0.727224121650756,0,0.727224121650756
B8_P2_M15,-0.0787818796743949,0,0.0787818796743949
B9_P2_M15,0.730317240391299,0.730317240391299,0
B9_P6_M15,0.597196084800822,0.597196084800822,0
C10_P2_M15,-1.12845476889255,0,1.12845476889255
C10_P4_M15,-0.19227979285415,0,0.19227979285415
C11_P1_M15,0.882625048031599,0.882625048031599,0
C11_P2_M15,1.13353021088235,1.13353021088235,0
C11_P3_M15,1.17314473922271,1.17314473922271,0
C11_P5_M15,1.65051020220009,1.65051020220009,0
C11_P6_M15,0.943379501415068,0.943379501415068,0
C12_P1_M15,-0.386815268084894,0,0.386815268084894
C12_P2_M15,1.07490284844384,1.07490284844384,0
C12_P5_M15,0.179200516038217,0.179200516038217,0
C12_P6_M15,0.411716745642787,0.411716745642787,0
C1_P1_M15,-0.525927581385129,0,0.525927581385129
C1_P2_M15,0.350939334688607,0.350939334688607,0
C1_P6_M15,1.43381526698439,1.43381526698439,0
C2_P1_M15,0.644928409360541,0.644928409360541,0
C2_P2_M15,-1.77552635846964,0,1.77552635846964
C2_P3_M15,-1.56472203179113,0,1.56472203179113
C2_P6_M15,0.901078502078826,0.901078502078826,0
C3_P2_M15,-0.542714146118765,0,0.542714146118765
C3_P6_M15,-0.922735357922072,0,0.922735357922072
C4_P1_M15,-1.3935694909072,0,1.3935694909072
C4_P2_M15,0.385228536541535,0.385228536541535,0
C4_P3_M15,-0.816644008667167,0,0.816644008667167
C4_P6_M15,-0.160856507946927,0,0.160856507946927
C5_P1_M15,0,0,0
C5_P2_M15,0.0139542926556037,0.0139542926556037,0
C5_P5_M15,1.2597483276043,1.2597483276043,0
C5_P6_M15,-0.575176499110844,0,0.575176499110844
C6_P1_M15,-0.244705566179256,0,0.244705566179256
C6_P2_M15,-2.40351374541392,0,2.40351374541392
C6_P5_M15,0.661409925713035,0.661409925713035,0
C6_P6_M15,0,0,0
C7_P1_M15,-0.358055171392193,0,0.358055171392193
C8_P1_M15,-2.79324038036815,0,2.79324038036815
C8_P2_M15,0.0963997648951823,0.0963997648951823,0
C8_P6_M15,-0.538351673752483,0,0.538351673752483
C9_P1_M15,-2.28872573649906,0,2.28872573649906
C9_P5_M15,0.0433197007691893,0.0433197007691893,0
D10_P1_M15,-1.21177844116718,0,1.21177844116718
D10_P2_M15,1.60140412594877,1.60140412594877,0
D10_P4_M15,0.114633803801297,0.114633803801297,0
D10_P5_M15,1.24690270891854,1.24690270891854,0
D10_P6_M15,-0.00231726099037558,0,0.00231726099037558
D11_P1_M15,-1.56116715750872,0,1.56116715750872
D11_P2_M15,-1.59906715293264,0,1.59906715293264
D11_P3_M15,0.386885511335526,0.386885511335526,0
D11_P5_M15,0.711048439843174,0.711048439843174,0
D11_P6_M15,0.816782442106472,0.816782442106472,0
D12_P1_M15,-2.11794667674431,0,2.11794667674431
D12_P2_M15,-2.12597629264849,0,2.12597629264849
D12_P5_M15,-0.334724850773936,0,0.334724850773936
D1_P1_M15,0.652128898895177,0.652128898895177,0
D1_P2_M15,-0.922642409280472,0,0.922642409280472
D1_P4_M15,-1.7998982455763,0,1.7998982455763
D1_P6_M15,-0.299854528358943,0,0.299854528358943
D2_P2_M15,-1.58383894025677,0,1.58383894025677
D2_P3_M15,-1.98079263460802,0,1.98079263460802
D2_P5_M15,-2.46160027851279,0,2.46160027851279
D3_P1_M15,1.54699650187173,1.54699650187173,0
D3_P2_M15,-0.120861530909479,0,0.120861530909479
D3_P5_M15,1.62581424964932,1.62581424964932,0
D3_P6_M15,-1.25127315641614,0,1.25127315641614
D4_P2_M15,0.860570521371023,0.860570521371023,0
D4_P3_M15,-0.50347340961105,0,0.50347340961105
D4_P5_M15,0.362611087057308,0.362611087057308,0
D4_P6_M15,0.389389217165119,0.389389217165119,0
D5_P1_M15,-2.13677627202687,0,2.13677627202687
D5_P2_M15,1.17314473922271,1.17314473922271,0
D5_P3_M15,-0.134063543066191,0,0.134063543066191
D5_P6_M15,0.432996854597387,0.432996854597387,0
D6_P1_M15,0.895671223379012,0.895671223379012,0
D6_P2_M15,-0.5691611047645,0,0.5691611047645
D6_P5_M15,-0.897386545751821,0,0.897386545751821
D6_P6_M15,-0.543127507079297,0,0.543127507079297
D7_P1_M15,0.652914981789456,0.652914981789456,0
D7_P2_M15,-1.95313360653917,0,1.95313360653917
D7_P4_M15,1.74842047474274,1.74842047474274,0
D7_P5_M15,-0.603024551146726,0,0.603024551146726
D8_P1_M15,0.527554788546019,0.527554788546019,0
D8_P5_M15,0.275672229456332,0.275672229456332,0
D8_P6_M15,0.756054196353056,0.756054196353056,0
D9_P1_M15,0.42928629735006,0.42928629735006,0
D9_P2_M15,0.88578568518857,0.88578568518857,0
E10_P1_M15,-0.835532669900061,0,0.835532669900061
E10_P2_M15,-1.94523074528011,0,1.94523074528011
E10_P5_M15,1.2597483276043,1.2597483276043,0
E10_P6_M15,-0.886769980151782,0,0.886769980151782
E11_P1_M15,-0.544327412355451,0,0.544327412355451
E11_P2_M15,-2.32919912850356,0,2.32919912850356
E11_P3_M15,-0.5272139874219,0,0.5272139874219
E11_P5_M15,0.72502199370431,0.72502199370431,0
E11_P6_M15,0.747170875393072,0.747170875393072,0
E12_P1_M15,-0.634923509881594,0,0.634923509881594
E12_P2_M15,-1.89360871983306,0,1.89360871983306
E12_P4_M15,1.15982880384959,1.15982880384959,0
E12_P5_M15,-0.472952696279036,0,0.472952696279036
E12_P6_M14,0.477802570485619,0.477802570485619,0
E1_P1_M15,-2.7204373263837,0,2.7204373263837
E1_P2_M15,-0.203428516714891,0,0.203428516714891
E1_P4_m15,0.72618257927157,0.72618257927157,0
E1_P5_M15,-1.77424032951016,0,1.77424032951016
E2_P1_M15,-1.36169268462751,0,1.36169268462751
E2_P2_M15,0.321055466545978,0.321055466545978,0
E2_P6_M15,-0.976703475926459,0,0.976703475926459
E3_P1_M15,0.13982727674823,0.13982727674823,0
E3_P6_M15,-0.462435676050835,0,0.462435676050835
E4_P1_M15,-0.561668908734603,0,0.561668908734603
E4_P2_M15,-2.83968576240116,0,2.83968576240116
E4_P5_M15,1.06621296001367,1.06621296001367,0
E5_P2_M15,-3.27559660688696,0,3.27559660688696
E5_P6_M15,0.798305507268227,0.798305507268227,0
E6_P5_M15,-0.0112195143286029,0,0.0112195143286029
E7_P1_M15,-0.133144843027105,0,0.133144843027105
E8_P2_M15,-1.05472031978466,0,1.05472031978466
E8_P6_M15,-0.465918492290303,0,0.465918492290303
E9_P1_M15,-0.594591143287977,0,0.594591143287977
E9_P6_M15,-1.15042555058709,0,1.15042555058709
F10_P1_M15,0.329727835126605,0.329727835126605,0
F10_P2_M15,0.839393438298054,0.839393438298054,0
F10_P5_M15,0.489884602743382,0.489884602743382,0
F10_P6_M15,-0.253598497483499,0,0.253598497483499
F11_P1_M15,0.635853101588315,0.635853101588315,0
F11_P2_M15,-1.63583885802615,0,1.63583885802615
F11_P5_M15,-1.34927920584371,0,1.34927920584371
F12_P1_M15,-1.78963150986506,0,1.78963150986506
F12_P2_M15,-1.48414598166615,0,1.48414598166615
F12_P6_M14,-1.11459690418389,0,1.11459690418389
F1_P1_M15,-1.5772452222674,0,1.5772452222674
F1_P2_M15,0.953428428179938,0.953428428179938,0
F1_P4_M15,1.17314473922271,1.17314473922271,0
F1_P6_M15,0.583145027306869,0.583145027306869,0
F2_P1_M15,-1.79309773788088,0,1.79309773788088
F2_P5_M15,0.0325456100454465,0.0325456100454465,0
F2_P6_M15,-0.645373420949662,0,0.645373420949662
F3_P1_M15,-0.0982709626234713,0,0.0982709626234713
F3_P4_M15,-0.643357268718161,0,0.643357268718161
F3_P5_M15,0.588691520385965,0.588691520385965,0
F3_P6_M15,-1.08051995840759,0,1.08051995840759
F4_P5_M15,1.65849684996584,1.65849684996584,0
F5_P1_M15,0.871236015075978,0.871236015075978,0
F5_P5_M15,0,0,0
F6_P2_M15,-0.0221306712299213,0,0.0221306712299213
F6_P3_M15,-1.71549212601628,0,1.71549212601628
F6_P5_M15,0.0593238189101133,0.0593238189101133,0
F6_P6_M15,-0.595621642921926,0,0.595621642921926
F7_P1_M15,0.755384189049236,0.755384189049236,0
F7_P6_M15,-0.0779215885373179,0,0.0779215885373179
F8_P5_M15,-1.77424032951016,0,1.77424032951016
F8_P6_M15,0,0,0
F9_P6_M15,-0.238821853915515,0,0.238821853915515
G10_P1_M15,0.410162805955153,0.410162805955153,0
G10_P6_M15,-1.23020663485793,0,1.23020663485793
G11_P1_M15,-0.957263926104562,0,0.957263926104562
G11_P5_M15,-0.448526703900007,0,0.448526703900007
G11_P6_M15,0.294031851463519,0.294031851463519,0
G12_P1_M15,0.339666838596315,0.339666838596315,0
G12_P2_M15,0,0,0
G12_P6_M14,0.394042316151625,0.394042316151625,0
G1_P1_M15,-2.3918796964974,0,2.3918796964974
G1_P2_M15,0.399095728013474,0.399095728013474,0
G1_P4_M15,0.570104839545944,0.570104839545944,0
G1_P5_M15,1.55636848032702,1.55636848032702,0
G1_P6_M15,0.726087533850283,0.726087533850283,0
G2_P1_M15,0.0420607078943928,0.0420607078943928,0
G2_P2_M15,-2.00279347704395,0,2.00279347704395
G3_P1_M15,-1.70223874053164,0,1.70223874053164
G3_P3_M15,-1.90312546535425,0,1.90312546535425
G3_P4_M15,-1.57276702943655,0,1.57276702943655
G3_P5_M15,0.606364716234561,0.606364716234561,0
G3_P6_M15,-0.873082119372438,0,0.873082119372438
G4_P1_M15,-0.944945251361916,0,0.944945251361916
G4_P2_M15,0.431487140852059,0.431487140852059,0
G4_P5_M15,-1.57719401663556,0,1.57719401663556
G5_P1_M15,-1.70867623993687,0,1.70867623993687
G5_P6_M15,0.749062153811173,0.749062153811173,0
G6_P2_M15,-2.03210923317264,0,2.03210923317264
G6_P5_M15,-1.63662036144076,0,1.63662036144076
G6_P6_M15,1.16850871968077,1.16850871968077,0
G7_P5_M15,-0.379482380092822,0,0.379482380092822
G7_P6_M15,0.284146387434757,0.284146387434757,0
G8_P1_M15,-0.412580350231798,0,0.412580350231798
G8_P2_M15,0.432445158033351,0.432445158033351,0
G8_P5_M15,0.668434639525465,0.668434639525465,0
G8_P6_M15,-1.45232960509537,0,1.45232960509537
G9_P1_M15,1.08654115084111,1.08654115084111,0
G9_P5_M15,1.24318905069283,1.24318905069283,0
G9_P6_M15,-1.91664827152699,0,1.91664827152699
H10_P1_M15,1.49103139790111,1.49103139790111,0
H10_P2_M15,0,0,0
H10_P4_M15,-2.20706006571874,0,2.20706006571874
H10_P5_M15,0.260959478663319,0.260959478663319,0
H10_P6_M15,-0.0302956994683716,0,0.0302956994683716
H11_P1_M15,0.702020725665928,0.702020725665928,0
H11_P2_M15,-1.78406263711041,0,1.78406263711041
H11_P3_M15,0.871102618362534,0.871102618362534,0
H11_P6_M15,0.339080729902436,0.339080729902436,0
H12_P1_M15,0.928918325369158,0.928918325369158,0
H12_P2_M15,-1.13113872987106,0,1.13113872987106
H12_P5_M15,-1.44292430869797,0,1.44292430869797
H12_P6_M14,-0.84707580933768,0,0.84707580933768
H1_P1_M15,0.819594608550897,0.819594608550897,0
H1_P2_M15,0.154241993191877,0.154241993191877,0
H1_P4_M15,0.895671223379012,0.895671223379012,0
H1_P6_M15,-0.64482765383405,0,0.64482765383405
H2_P1_M15,-0.288316263962357,0,0.288316263962357
H2_P2_M15,-0.348813598923084,0,0.348813598923084
H2_P3_M15,-0.937469656916157,0,0.937469656916157
H2_P6_M15,0.496756191545013,0.496756191545013,0
H3_P1_M15,0.431641781746157,0.431641781746157,0
H3_P6_M15,0.40462430149847,0.40462430149847,0
H4_P2_M15,0.640636929572017,0.640636929572017,0
H4_P6_M15,-2.15143750913288,0,2.15143750913288
H5_P1_M15,-0.231305810802717,0,0.231305810802717
H5_P5_M15,0.677874989380745,0.677874989380745,0
H5_P6_M15,-0.639427072837201,0,0.639427072837201
H6_P1_M15,0.218348460562039,0.218348460562039,0
H6_P3_M15,-1.37625915845344,0,1.37625915845344
H6_P6_M15,0.540556116569068,0.540556116569068,0
H7_P1_M15,0.775944320991521,0.775944320991521,0
H7_P2_M15,-3.55894372424763,0,3.55894372424763
H7_P5_M15,0.382788350769697,0.382788350769697,0
H7_P6_M15,-0.639834165857763,0,0.639834165857763
H8_P1_M15,-0.566494727201724,0,0.566494727201724
H8_P5_M15,-0.360375952923705,0,0.360375952923705
H9_P1_M15,-1.39457783911098,0,1.39457783911098
H9_P5_M15,0.672591931659247,0.672591931659247,0
H9_P6_M15,0.533994406308944,0.533994406308944,0
A10_P1_M55_L001,-3.603312576254,0,3.603312576254
A10_P2_M55_L001,-3.938342882193,0,3.938342882193
A10_P3_M55_L001,1.21975990702117,1.21975990702117,0
A10_P4_M55_L001,0.249937528195794,0.249937528195794,0
A11_P1_M55_L001,-2.65239077145792,0,2.65239077145792
A11_P2_M55_L001,-2.72099367292855,0,2.72099367292855
A11_P3_M55_L001,-3.30001267717534,0,3.30001267717534
A11_P4_M55_L001,-1.78760824691438,0,1.78760824691438
A12_P1_M55_L001,0.00683493898979239,0.00683493898979239,0
A12_P2_M55_L001,0.754426340175726,0.754426340175726,0
A12_P3_M55_L001,1.84771526714916,1.84771526714916,0
A12_P4_M55_L001,1.13607525163177,1.13607525163177,0
A2_P1_M55_L001,-2.83701573059358,0,2.83701573059358
A2_P2_M55_L001,1.59021203591326,1.59021203591326,0
A2_P3_M55_L001,-2.07737559702445,0,2.07737559702445
A2_P4_M55_L001,-3.00281397874644,0,3.00281397874644
A3_P1_M55_L001,-1.22105749979275,0,1.22105749979275
A3_P2_M55_L001,-1.05312338077189,0,1.05312338077189
A3_P3_M55_L001,-1.30456734630368,0,1.30456734630368
A3_P4_M55_L001,-0.717564527040983,0,0.717564527040983
A4_P1_M55_L001,-2.86177942654011,0,2.86177942654011
A4_P2_M55_L001,-3.19289546591656,0,3.19289546591656
A4_P3_M55_L001,0.151061827141495,0.151061827141495,0
A4_P4_M55_L001,-0.247458178117153,0,0.247458178117153
A5_P1_M55_L001,-2.97945358160505,0,2.97945358160505
A5_P2_M55_L001,-2.50401218722231,0,2.50401218722231
A5_P3_M55_L001,-2.88180814509558,0,2.88180814509558
A5_P4_M55_L001,-3.12430759256221,0,3.12430759256221
A6_P1_M55_L001,-2.69409980921661,0,2.69409980921661
A6_P2_M55_L001,-1.32642794596579,0,1.32642794596579
A6_P3_M55_L001,0.964926323750695,0.964926323750695,0
A6_P4_M55_L001,-1.86506596453557,0,1.86506596453557
A7_P1_M55_L001,-2.96458653256632,0,2.96458653256632
A7_P2_M55_L001,-2.17176069225531,0,2.17176069225531
A7_P3_M55_L001,-0.584000091606717,0,0.584000091606717
A7_P4_M55_L001,-1.4300687884032,0,1.4300687884032
A8_P1_M55_L001,-2.05805378377781,0,2.05805378377781
A8_P2_M55_L001,-2.79901248302098,0,2.79901248302098
A8_P3_M55_L001,-2.12656293203803,0,2.12656293203803
A8_P4_M55_L001,-1.87353581932702,0,1.87353581932702
A9_P1_M55_L001,0.155273680447769,0.155273680447769,0
A9_P2_M55_L001,-0.248682574239208,0,0.248682574239208
A9_P3_M55_L001,0.600566383246582,0.600566383246582,0
A9_P4_M55_L001,-2.77507974742035,0,2.77507974742035
B10_P1_M55_L001,-3.92966968062026,0,3.92966968062026
B10_P2_M55_L001,-1.10288516608571,0,1.10288516608571
B10_P3_M55_L001,-2.83516903151351,0,2.83516903151351
B10_P4_M55_L001,0.861343394980494,0.861343394980494,0
B11_P1_M55_L001,0.170508110742313,0.170508110742313,0
B11_P2_M55_L001,-2.18730257234782,0,2.18730257234782
B11_P3_M55_L001,0.247609392367151,0.247609392367151,0
B11_P4_M55_L001,-2.44338685145829,0,2.44338685145829
B12_P1_M55_L001,1.53160486068829,1.53160486068829,0
B12_P2_M55_L001,-2.53170876209805,0,2.53170876209805
B12_P3_M55_L001,1.33710158007665,1.33710158007665,0
B12_P4_M55_L001,-0.252854401569209,0,0.252854401569209
B1_P1_M55_L001,-3.35182441724872,0,3.35182441724872
B1_P2_M55_L001,-3.08831549749366,0,3.08831549749366
B1_P4_M55_L001,0.798388837442942,0.798388837442942,0
B2_P1_M55_L001,-2.72953497170198,0,2.72953497170198
B2_P2_M55_L001,-3.20091201116148,0,3.20091201116148
B2_P4_M55_L001,0.391221598849982,0.391221598849982,0
B3_P1_M55_L001,-3.07673178136047,0,3.07673178136047
B3_P2_M55_L001,-3.13953882002818,0,3.13953882002818
B3_P3_M55_L001,-0.941781874228317,0,0.941781874228317
B3_P4_M55_L001,-2.91350751204037,0,2.91350751204037
B4_P1_M55_L001,-1.40785811696455,0,1.40785811696455
B4_P2_M55_L001,-4.02873708996919,0,4.02873708996919
B4_P3_M55_L001,-1.78697865183055,0,1.78697865183055
B4_P4_M55_L001,0.526147094274966,0.526147094274966,0
B5_P1_M55_L001,0.107928749169962,0.107928749169962,0
B5_P2_M55_L001,-2.50401218722231,0,2.50401218722231
B5_P3_M55_L001,-2.93860774843802,0,2.93860774843802
B5_P4_M55_L001,1.11109668044545,1.11109668044545,0
B6_P1_M55_L001,-2.05994962573578,0,2.05994962573578
B6_P2_M55_L001,2.19165825950381,2.19165825950381,0
B6_P3_M55_L001,-0.0241421527234669,0,0.0241421527234669
B6_P4_M55_L001,-2.37189323762835,0,2.37189323762835
B7_P1_M55_L001,-2.01989795164499,0,2.01989795164499
B7_P2_M55_L001,-2.67221685646966,0,2.67221685646966
B7_P3_M55_L001,-3.08071993250489,0,3.08071993250489
B7_P4_M55_L001,-3.35080366176483,0,3.35080366176483
B8_P1_M55_L001,0,0,0
B8_P2_M55_L001,-0.116818619353302,0,0.116818619353302
B8_P3_M55_L001,-2.25966073887051,0,2.25966073887051
B8_P4_M55_L001,0.355944417937788,0.355944417937788,0
B9_P1_M55_L001,-1.79706654116269,0,1.79706654116269
B9_P2_M55_L001,0.794358947768813,0.794358947768813,0
B9_P4_M55_L001,0,0,0
C10_P1_M55_L001,-1.83194507180334,0,1.83194507180334
C10_P2_M55_L001,1.46433179324901,1.46433179324901,0
C10_P3_M55_L001,-2.59794395435569,0,2.59794395435569
C10_P4_M55_L001,0.188751965425034,0.188751965425034,0
C11_P1_M55_L001,-1.55843179258113,0,1.55843179258113
C11_P2_M55_L001,1.46331701071532,1.46331701071532,0
C11_P3_M55_L001,-3.11901499702746,0,3.11901499702746
C12_P1_M55_L001,-1.01034341866485,0,1.01034341866485
C12_P2_M55_L001,-2.9844971393448,0,2.9844971393448
C12_P3_M55_L001,-1.46191109340628,0,1.46191109340628
C12_P4_M55_L001,-2.92394793650134,0,2.92394793650134
C1_P1_M55_L001,-0.282672661626655,0,0.282672661626655
C1_P2_M55_L001,0.657378793195445,0.657378793195445,0
C1_P3_M55_L001,-3.7928246570845,0,3.7928246570845
C1_P4_M55_L001,-2.8601783776332,0,2.8601783776332
C2_P2_M55_L001,0.924230621429095,0.924230621429095,0
C2_P3_M55_L001,0.627144984461582,0.627144984461582,0
C2_P4_M55_L001,-0.717236587855995,0,0.717236587855995
C3_P1_M55_L001,-0.903146458860113,0,0.903146458860113
C3_P2_M55_L001,1.78801745485268,1.78801745485268,0
C3_P3_M55_L001,-1.61921727921779,0,1.61921727921779
C3_P4_M55_L001,-2.9829243130623,0,2.9829243130623
C4_P1_M55_L001,-2.90855313864954,0,2.90855313864954
C4_P2_M55_L001,-2.9745710269358,0,2.9745710269358
C4_P3_M55_L001,-0.941781874228317,0,0.941781874228317
C4_P4_M55_L001,1.90231115500985,1.90231115500985,0
C5_P1_M55_L001,-1.97463102705189,0,1.97463102705189
C5_P2_M55_L001,-2.60118889036623,0,2.60118889036623
C5_P3_M55_L001,-2.62039188115769,0,2.62039188115769
C5_P4_M55_L001,2.00233105628595,2.00233105628595,0
C6_P1_M55_L001,-3.52335761343569,0,3.52335761343569
C6_P2_M55_L001,-3.61015003035751,0,3.61015003035751
C6_P3_M55_L001,-1.43102620748288,0,1.43102620748288
C6_P4_M55_L001,0.568888139216278,0.568888139216278,0
C7_P1_M55_L001,-2.28573087426072,0,2.28573087426072
C7_P2_M55_L001,-2.90592311778174,0,2.90592311778174
C7_P3_M55_L001,-0.637956852919576,0,0.637956852919576
C7_P4_M55_L001,-0.139721487537893,0,0.139721487537893
C8_P1_M55_L001,-2.05805378377781,0,2.05805378377781
C8_P3_M55_L001,2.28108765342216,2.28108765342216,0
C8_P4_M55_L001,-2.79803094504733,0,2.79803094504733
C9_P1_M55_L001,0.761660267196479,0.761660267196479,0
C9_P2_M55_L001,-0.576583580843255,0,0.576583580843255
C9_P4_M55_L001,-2.02534518662572,0,2.02534518662572
D10_P1_M55_L001,-0.352482601086289,0,0.352482601086289
D10_P2_M55_L001,-0.524723980175575,0,0.524723980175575
D10_P3_M55_L001,-1.7998982455763,0,1.7998982455763
D10_P4_M55_L001,-3.08072701057538,0,3.08072701057538
D11_P1_M55_L001,-2.40003663826838,0,2.40003663826838
D11_P2_M55_L001,-2.49714545254458,0,2.49714545254458
D11_P3_M55_L001,-2.76819779192892,0,2.76819779192892
D11_P4_M55_L001,-0.998671562762958,0,0.998671562762958
D12_P1_M55_L001,-0.470162448006081,0,0.470162448006081
D12_P2_M55_L001,-2.94443882655876,0,2.94443882655876
D12_P3_M55_L001,0.174285163281203,0.174285163281203,0
D12_P4_M55_L001,1.42100903674803,1.42100903674803,0
D1_P1_M55_L001,-2.08647536800875,0,2.08647536800875
D1_P2_M55_L001,-2.60625224948663,0,2.60625224948663
D1_P3_M55_L001,1.25711482817112,1.25711482817112,0
D1_P4_M55_L001,-1.22649710066188,0,1.22649710066188
D2_P1_M55_L001,-2.99144238684022,0,2.99144238684022
D2_P2_M55_L001,-3.31058985274606,0,3.31058985274606
D2_P3_M55_L001,-2.16512272759775,0,2.16512272759775
D2_P4_M55_L001,-1.70146974707868,0,1.70146974707868
D3_P1_M55_L001,1.67182425350086,1.67182425350086,0
D3_P2_M55_L001,-3.52469505807571,0,3.52469505807571
D3_P3_M55_L001,0.143849281442997,0.143849281442997,0
D3_P4_M55_L001,0.183849241088127,0.183849241088127,0
D4_P1_M55_L001,-2.1300533295838,0,2.1300533295838
D4_P2_M55_L001,-2.86142582448516,0,2.86142582448516
D4_P3_M55_L001,-3.63041330811687,0,3.63041330811687
D4_P4_M55_L001,-2.25740751128206,0,2.25740751128206
D5_P2_M55_L001,-2.70156220445275,0,2.70156220445275
D5_P3_M55_L001,-0.770591926130017,0,0.770591926130017
D5_P4_M55_L001,-0.448874261864634,0,0.448874261864634
D6_P2_M55_L001,-0.901571051027754,0,0.901571051027754
D6_P3_M55_L001,-0.298200625316829,0,0.298200625316829
D6_P4_M55_L001,-2.08810173902909,0,2.08810173902909
D7_P1_M55_L001,-1.52243137443229,0,1.52243137443229
D7_P2_M55_L001,1.71305381309607,1.71305381309607,0
D7_P3_M55_L001,-2.1942183902908,0,2.1942183902908
D7_P4_M55_L001,-1.88058796835639,0,1.88058796835639
D8_P1_M55_L001,-3.6928817109075,0,3.6928817109075
D8_P2_M55_L001,1.6242331310247,1.6242331310247,0
D8_P3_M55_L001,-1.63267093755634,0,1.63267093755634
D8_P4_M55_L001,-3.00281397874644,0,3.00281397874644
D9_P1_M55_L001,-3.12148524337258,0,3.12148524337258
D9_P2_M55_L001,-3.2663161727867,0,3.2663161727867
D9_P3_M55_L001,-1.30655813016262,0,1.30655813016262
D9_P4_M55_L001,-2.79787962670794,0,2.79787962670794
E10_P1_M55_L001,-1.19796305280149,0,1.19796305280149
E10_P2_M55_L001,-1.60885789758433,0,1.60885789758433
E10_P3_M55_L001,-0.00614814989741496,0,0.00614814989741496
E10_P4_M55_L001,-2.16734242624268,0,2.16734242624268
E11_P1_M55_L001,-2.00263815765335,0,2.00263815765335
E11_P2_M55_L001,-1.38864423288184,0,1.38864423288184
E11_P3_M55_L001,-3.29710886536227,0,3.29710886536227
E11_P4_M55_L001,-3.09443045496408,0,3.09443045496408
E12_P1_M55_L001,-3.34779168723749,0,3.34779168723749
E12_P2_M55_L001,-0.901571051027754,0,0.901571051027754
E12_P3_M55_L001,-2.67170353819262,0,2.67170353819262
E12_P4_M55_L001,1.24103573622361,1.24103573622361,0
E1_P1_M55_L001,-0.111582534751915,0,0.111582534751915
E1_P4_M55_L001,-1.29636096073111,0,1.29636096073111
E2_P1_M55_L001,-3.44713553474109,0,3.44713553474109
E2_P2_M55_L001,-2.20673820829247,0,2.20673820829247
E2_P3_M55_L001,-1.78934369054835,0,1.78934369054835
